seed,episode,reward,episode_length,loss,eval_success_rate,algorithm,learning_rate,gamma
2,1,-3.799999952316284,40,-0.5680093169212341,-1.0,REINFORCE,0.1,0.9
2,2,-6.050000190734863,40,-0.4749548137187958,-1.0,REINFORCE,0.1,0.9
2,3,5.499999046325684,25,0.6368518471717834,-1.0,REINFORCE,0.1,0.9
2,4,-4.699999809265137,40,-0.5982574820518494,-1.0,REINFORCE,0.1,0.9
2,5,-6.199999809265137,40,-0.4916890561580658,-1.0,REINFORCE,0.1,0.9
2,6,6.5500006675720215,28,0.6411091089248657,-1.0,REINFORCE,0.1,0.9
2,7,6.300000190734863,24,0.7420352697372437,-1.0,REINFORCE,0.1,0.9
2,8,-5.450000286102295,40,-0.5521289110183716,-1.0,REINFORCE,0.1,0.9
2,9,5.75,38,0.16948670148849487,-1.0,REINFORCE,0.1,0.9
2,10,3.749999761581421,21,0.6740891933441162,-1.0,REINFORCE,0.1,0.9
2,11,-5.0,40,-0.5990516543388367,-1.0,REINFORCE,0.1,0.9
2,12,9.25,10,2.0459673404693604,-1.0,REINFORCE,0.1,0.9
2,13,6.899999141693115,15,1.3821439743041992,-1.0,REINFORCE,0.1,0.9
2,14,9.050000190734863,11,1.6235400438308716,-1.0,REINFORCE,0.1,0.9
2,15,-5.600000381469727,40,-0.4021584987640381,-1.0,REINFORCE,0.1,0.9
2,16,-5.75,40,-0.6418226957321167,-1.0,REINFORCE,0.1,0.9
2,17,3.34999942779541,26,0.43458425998687744,-1.0,REINFORCE,0.1,0.9
2,18,8.25,18,0.9291025996208191,-1.0,REINFORCE,0.1,0.9
2,19,5.449999809265137,11,1.3850061893463135,-1.0,REINFORCE,0.1,0.9
2,20,7.649999618530273,21,0.7983559966087341,-1.0,REINFORCE,0.1,0.9
2,21,4.949999809265137,15,1.117247223854065,-1.0,REINFORCE,0.1,0.9
2,22,8.94999885559082,13,1.2791093587875366,-1.0,REINFORCE,0.1,0.9
2,23,-7.700000286102295,40,-0.6134146451950073,-1.0,REINFORCE,0.1,0.9
2,24,6.300000190734863,15,0.9371466040611267,-1.0,REINFORCE,0.1,0.9
2,25,6.450000286102295,24,0.41562920808792114,-1.0,REINFORCE,0.1,0.9
2,26,6.949999809265137,29,0.5003632307052612,-1.0,REINFORCE,0.1,0.9
2,27,7.850000858306885,23,0.7631725072860718,-1.0,REINFORCE,0.1,0.9
2,28,6.899999618530273,12,1.1411172151565552,-1.0,REINFORCE,0.1,0.9
2,29,7.250000476837158,23,0.7583702206611633,-1.0,REINFORCE,0.1,0.9
2,30,5.550000190734863,33,0.22171282768249512,-1.0,REINFORCE,0.1,0.9
2,31,6.750000476837158,24,0.39495140314102173,-1.0,REINFORCE,0.1,0.9
2,32,9.049999237060547,11,1.3163938522338867,-1.0,REINFORCE,0.1,0.9
2,33,7.75,19,0.7869580388069153,-1.0,REINFORCE,0.1,0.9
2,34,8.649999618530273,13,1.0634574890136719,-1.0,REINFORCE,0.1,0.9
2,35,7.299999713897705,10,1.2482597827911377,-1.0,REINFORCE,0.1,0.9
2,36,8.649999618530273,13,1.1582270860671997,-1.0,REINFORCE,0.1,0.9
2,37,9.25,10,1.2373939752578735,-1.0,REINFORCE,0.1,0.9
2,38,6.34999942779541,29,0.21111880242824554,-1.0,REINFORCE,0.1,0.9
2,39,8.84999942779541,12,1.5618118047714233,-1.0,REINFORCE,0.1,0.9
2,40,8.449999809265137,14,1.0828818082809448,-1.0,REINFORCE,0.1,0.9
2,41,-7.25,40,-0.481452077627182,-1.0,REINFORCE,0.1,0.9
2,42,9.44999885559082,9,1.5855047702789307,-1.0,REINFORCE,0.1,0.9
2,43,5.600000381469727,20,0.3840804994106293,-1.0,REINFORCE,0.1,0.9
2,44,8.94999885559082,13,1.3509804010391235,-1.0,REINFORCE,0.1,0.9
2,45,-6.650000095367432,40,-0.4931294620037079,-1.0,REINFORCE,0.1,0.9
2,46,7.09999942779541,11,1.1109330654144287,-1.0,REINFORCE,0.1,0.9
2,47,5.349999904632568,13,1.5004812479019165,-1.0,REINFORCE,0.1,0.9
2,48,8.549999237060547,15,1.3700107336044312,-1.0,REINFORCE,0.1,0.9
2,49,-7.25,40,-0.1878691166639328,-1.0,REINFORCE,0.1,0.9
2,50,7.5500006675720215,20,0.8217144012451172,-1.0,REINFORCE,0.1,0.9
2,51,8.850000381469727,12,1.154761552810669,-1.0,REINFORCE,0.1,0.9
2,52,8.84999942779541,12,1.1815893650054932,-1.0,REINFORCE,0.1,0.9
2,53,9.25,10,1.1683191061019897,-1.0,REINFORCE,0.1,0.9
2,54,7.299999713897705,10,1.1725157499313354,-1.0,REINFORCE,0.1,0.9
2,55,9.649999618530273,8,1.4217090606689453,-1.0,REINFORCE,0.1,0.9
2,56,9.449999809265137,9,1.20188307762146,-1.0,REINFORCE,0.1,0.9
2,57,7.499999523162842,9,1.213025689125061,-1.0,REINFORCE,0.1,0.9
2,58,7.499999046325684,9,1.2020565271377563,-1.0,REINFORCE,0.1,0.9
2,59,3.8000001907348633,29,0.2183925360441208,-1.0,REINFORCE,0.1,0.9
2,60,6.999999523162842,13,1.075426459312439,-1.0,REINFORCE,0.1,0.9
2,61,8.84999942779541,12,0.8564467430114746,-1.0,REINFORCE,0.1,0.9
2,62,-7.550000190734863,40,-0.28801342844963074,-1.0,REINFORCE,0.1,0.9
2,63,-7.25,40,-0.3273840844631195,-1.0,REINFORCE,0.1,0.9
2,64,7.699999809265137,8,1.2842540740966797,-1.0,REINFORCE,0.1,0.9
2,65,9.25,10,1.2779219150543213,-1.0,REINFORCE,0.1,0.9
2,66,4.999999523162842,23,0.5655611157417297,-1.0,REINFORCE,0.1,0.9
2,67,7.499999046325684,9,1.2218068838119507,-1.0,REINFORCE,0.1,0.9
2,68,8.449999809265137,14,1.3289732933044434,-1.0,REINFORCE,0.1,0.9
2,69,7.450001239776611,19,0.7573489546775818,-1.0,REINFORCE,0.1,0.9
2,70,9.44999885559082,9,1.1865568161010742,-1.0,REINFORCE,0.1,0.9
2,71,3.8500006198883057,40,0.16843247413635254,-1.0,REINFORCE,0.1,0.9
2,72,-6.949999809265137,40,-0.3907090723514557,-1.0,REINFORCE,0.1,0.9
2,73,9.25,10,1.1093237400054932,-1.0,REINFORCE,0.1,0.9
2,74,9.049999237060547,11,1.124545693397522,-1.0,REINFORCE,0.1,0.9
2,75,7.299999713897705,10,1.227378249168396,-1.0,REINFORCE,0.1,0.9
2,76,-6.950000286102295,40,-0.3062046468257904,-1.0,REINFORCE,0.1,0.9
2,77,9.25,10,1.0600756406784058,-1.0,REINFORCE,0.1,0.9
2,78,8.649999618530273,13,1.1121186017990112,-1.0,REINFORCE,0.1,0.9
2,79,9.050000190734863,11,1.0893847942352295,-1.0,REINFORCE,0.1,0.9
2,80,8.949999809265137,13,1.5019288063049316,-1.0,REINFORCE,0.1,0.9
2,81,9.44999885559082,9,1.1450645923614502,-1.0,REINFORCE,0.1,0.9
2,82,9.25,10,1.4264024496078491,-1.0,REINFORCE,0.1,0.9
2,83,9.449999809265137,9,1.4809678792953491,-1.0,REINFORCE,0.1,0.9
2,84,-7.25,40,-0.36749503016471863,-1.0,REINFORCE,0.1,0.9
2,85,5.5,19,0.3868806064128876,-1.0,REINFORCE,0.1,0.9
2,86,9.44999885559082,9,1.1057019233703613,-1.0,REINFORCE,0.1,0.9
2,87,8.75,14,1.5065425634384155,-1.0,REINFORCE,0.1,0.9
2,88,8.84999942779541,12,0.905155599117279,-1.0,REINFORCE,0.1,0.9
2,89,9.649999618530273,8,1.1154921054840088,-1.0,REINFORCE,0.1,0.9
2,90,6.5,14,0.6636332273483276,-1.0,REINFORCE,0.1,0.9
2,91,6.299999713897705,15,0.5861481428146362,-1.0,REINFORCE,0.1,0.9
2,92,-7.25,40,-0.3452971279621124,-1.0,REINFORCE,0.1,0.9
2,93,9.44999885559082,9,0.8504815697669983,-1.0,REINFORCE,0.1,0.9
2,94,7.499999523162842,9,1.2542076110839844,-1.0,REINFORCE,0.1,0.9
2,95,9.049999237060547,11,0.9702349901199341,-1.0,REINFORCE,0.1,0.9
2,96,9.649999618530273,8,1.3037785291671753,-1.0,REINFORCE,0.1,0.9
2,97,6.300000190734863,15,0.8548133373260498,-1.0,REINFORCE,0.1,0.9
2,98,9.049999237060547,11,1.3376795053482056,-1.0,REINFORCE,0.1,0.9
2,99,7.849999904632568,17,1.0704058408737183,-1.0,REINFORCE,0.1,0.9
2,100,7.25,20,0.548130214214325,-1.0,REINFORCE,0.1,0.9
2,101,6.850000858306885,22,0.4628291130065918,-1.0,REINFORCE,0.1,0.9
2,102,7.450000286102295,19,0.4962916076183319,-1.0,REINFORCE,0.1,0.9
2,103,7.650000095367432,18,0.7919712662696838,-1.0,REINFORCE,0.1,0.9
2,104,7.850000858306885,17,0.7395040392875671,-1.0,REINFORCE,0.1,0.9
2,105,7.84999942779541,17,0.7246420383453369,-1.0,REINFORCE,0.1,0.9
2,106,5.400000095367432,21,0.9770190715789795,-1.0,REINFORCE,0.1,0.9
2,107,8.649999618530273,13,1.1104671955108643,-1.0,REINFORCE,0.1,0.9
2,108,9.25,10,1.233578085899353,-1.0,REINFORCE,0.1,0.9
2,109,9.649999618530273,8,1.0206457376480103,-1.0,REINFORCE,0.1,0.9
2,110,-6.950000286102295,40,-0.2864081561565399,-1.0,REINFORCE,0.1,0.9
2,111,9.25,10,1.166696310043335,-1.0,REINFORCE,0.1,0.9
2,112,9.449999809265137,9,0.9398778080940247,-1.0,REINFORCE,0.1,0.9
2,113,7.299999713897705,10,1.497406005859375,-1.0,REINFORCE,0.1,0.9
2,114,9.44999885559082,9,1.3967063426971436,-1.0,REINFORCE,0.1,0.9
2,115,7.299999713897705,10,1.2380210161209106,-1.0,REINFORCE,0.1,0.9
2,116,9.649999618530273,8,1.0720762014389038,-1.0,REINFORCE,0.1,0.9
2,117,-7.550000190734863,40,-0.2223266214132309,-1.0,REINFORCE,0.1,0.9
2,118,7.250000476837158,20,0.6226910948753357,-1.0,REINFORCE,0.1,0.9
2,119,7.299999713897705,10,1.1282920837402344,-1.0,REINFORCE,0.1,0.9
2,120,9.649999618530273,8,0.8856245279312134,-1.0,REINFORCE,0.1,0.9
2,121,7.699999809265137,8,1.375609278678894,-1.0,REINFORCE,0.1,0.9
2,122,9.44999885559082,9,0.993861734867096,-1.0,REINFORCE,0.1,0.9
2,123,9.649999618530273,8,0.80232173204422,-1.0,REINFORCE,0.1,0.9
2,124,9.25,10,0.9738581776618958,-1.0,REINFORCE,0.1,0.9
2,125,9.449999809265137,9,0.9471556544303894,-1.0,REINFORCE,0.1,0.9
2,126,9.649999618530273,8,1.0653001070022583,-1.0,REINFORCE,0.1,0.9
2,127,6.900000095367432,12,0.9116820096969604,-1.0,REINFORCE,0.1,0.9
2,128,4.400000095367432,26,0.463283509016037,-1.0,REINFORCE,0.1,0.9
2,129,9.449999809265137,9,0.9748423099517822,-1.0,REINFORCE,0.1,0.9
2,130,9.449999809265137,9,0.7990359663963318,-1.0,REINFORCE,0.1,0.9
2,131,7.499999046325684,9,1.7189120054244995,-1.0,REINFORCE,0.1,0.9
2,132,8.050000190734863,16,0.9166065454483032,-1.0,REINFORCE,0.1,0.9
2,133,8.649999618530273,13,1.0595914125442505,-1.0,REINFORCE,0.1,0.9
2,134,9.44999885559082,9,1.173594355583191,-1.0,REINFORCE,0.1,0.9
2,135,4.849999904632568,14,1.4224339723587036,-1.0,REINFORCE,0.1,0.9
2,136,-7.25,40,-0.3109070658683777,-1.0,REINFORCE,0.1,0.9
2,137,9.649999618530273,8,0.9903029203414917,-1.0,REINFORCE,0.1,0.9
2,138,9.649999618530273,8,0.9614863395690918,-1.0,REINFORCE,0.1,0.9
2,139,7.449999809265137,19,0.9431483745574951,-1.0,REINFORCE,0.1,0.9
2,140,-6.650000095367432,40,-0.12956731021404266,-1.0,REINFORCE,0.1,0.9
2,141,9.44999885559082,9,1.29951012134552,-1.0,REINFORCE,0.1,0.9
2,142,9.44999885559082,9,1.2688339948654175,-1.0,REINFORCE,0.1,0.9
2,143,9.44999885559082,9,1.0677707195281982,-1.0,REINFORCE,0.1,0.9
2,144,9.44999885559082,9,1.0122486352920532,-1.0,REINFORCE,0.1,0.9
2,145,9.050000190734863,11,1.0847983360290527,-1.0,REINFORCE,0.1,0.9
2,146,9.649999618530273,8,0.9096649885177612,-1.0,REINFORCE,0.1,0.9
2,147,5.300000190734863,20,0.4256867468357086,-1.0,REINFORCE,0.1,0.9
2,148,5.100000381469727,21,0.34412911534309387,-1.0,REINFORCE,0.1,0.9
2,149,6.300000190734863,15,0.6284992694854736,-1.0,REINFORCE,0.1,0.9
2,150,7.299999713897705,10,1.1384295225143433,-1.0,REINFORCE,0.1,0.9
2,151,9.44999885559082,9,0.9632425308227539,-1.0,REINFORCE,0.1,0.9
2,152,4.849999904632568,14,0.785474956035614,-1.0,REINFORCE,0.1,0.9
2,153,9.050000190734863,11,1.1668140888214111,-1.0,REINFORCE,0.1,0.9
2,154,9.050000190734863,11,1.1668283939361572,-1.0,REINFORCE,0.1,0.9
2,155,8.649999618530273,13,1.1375353336334229,-1.0,REINFORCE,0.1,0.9
2,156,9.149999618530273,12,1.5703548192977905,-1.0,REINFORCE,0.1,0.9
2,157,8.25,15,1.0443992614746094,-1.0,REINFORCE,0.1,0.9
2,158,8.450000762939453,14,0.9403454661369324,-1.0,REINFORCE,0.1,0.9
2,159,9.050000190734863,11,1.0996061563491821,-1.0,REINFORCE,0.1,0.9
2,160,9.44999885559082,9,1.150718331336975,-1.0,REINFORCE,0.1,0.9
2,161,9.350000381469727,11,1.4006448984146118,-1.0,REINFORCE,0.1,0.9
2,162,9.25,10,1.1573410034179688,-1.0,REINFORCE,0.1,0.9
2,163,9.449999809265137,9,1.2032798528671265,-1.0,REINFORCE,0.1,0.9
