seed,algorithm,learning_rate,gamma,final_mean_reward,final_success_rate,backend,devices,action,mean_length,wall_time_s
3,REINFORCE,0.1,0.9,9.634499549865723,1.0,GPU,['cuda:0'],stochastic,8.085000038146973,148.47355666500152
3,REINFORCE,0.1,0.9,9.649999618530273,1.0,GPU,['cuda:0'],greedy,8.0,148.47355666500152
