seed,algorithm,learning_rate,gamma,final_mean_reward,final_success_rate,backend,devices,action,mean_length,wall_time_s
3,DQN,0.01,0.99,9.649999618530273,1.0,GPU,['cuda:0'],greedy,8.0,299.2768406079995
