seed,episode,reward,episode_length,loss,eval_success_rate,algorithm,learning_rate,gamma
6,1,-3.8000001907348633,40,-0.5636383891105652,-1.0,REINFORCE,0.1,0.9
6,2,-4.850000381469727,40,-0.5057158470153809,-1.0,REINFORCE,0.1,0.9
6,3,-3.3499999046325684,40,-0.5237421989440918,-1.0,REINFORCE,0.1,0.9
6,4,-4.699999809265137,40,-0.5955484509468079,-1.0,REINFORCE,0.1,0.9
6,5,-4.849999904632568,40,-0.5814175605773926,-1.0,REINFORCE,0.1,0.9
6,6,-7.100000381469727,40,-0.5828114748001099,-1.0,REINFORCE,0.1,0.9
6,7,-7.25,40,-0.539388120174408,-1.0,REINFORCE,0.1,0.9
6,8,-5.149999618530273,40,-0.5229326486587524,-1.0,REINFORCE,0.1,0.9
6,9,-4.699999809265137,40,-0.5486077666282654,-1.0,REINFORCE,0.1,0.9
6,10,-5.599999904632568,40,-0.5869616866111755,-1.0,REINFORCE,0.1,0.9
6,11,-4.25,40,-0.5281040072441101,-1.0,REINFORCE,0.1,0.9
6,12,-4.699999809265137,40,-0.5660333633422852,-1.0,REINFORCE,0.1,0.9
6,13,-4.099999904632568,40,-0.5533545613288879,-1.0,REINFORCE,0.1,0.9
6,14,-4.849999904632568,40,-0.5814768671989441,-1.0,REINFORCE,0.1,0.9
6,15,-4.549999713897705,40,-0.49762144684791565,-1.0,REINFORCE,0.1,0.9
6,16,-4.699999809265137,40,-0.5703108310699463,-1.0,REINFORCE,0.1,0.9
6,17,-5.150000095367432,40,-0.5722570419311523,-1.0,REINFORCE,0.1,0.9
6,18,6.049999237060547,32,0.3857537508010864,-1.0,REINFORCE,0.1,0.9
6,19,-3.3499999046325684,40,-0.5024301409721375,-1.0,REINFORCE,0.1,0.9
6,20,7.250000953674316,32,0.6479098796844482,-1.0,REINFORCE,0.1,0.9
6,21,5.149999618530273,14,1.3758784532546997,-1.0,REINFORCE,0.1,0.9
6,22,-0.5999999046325684,39,-0.05995294451713562,-1.0,REINFORCE,0.1,0.9
6,23,-9.65000057220459,40,-0.4220903515815735,-1.0,REINFORCE,0.1,0.9
6,24,-5.450000286102295,37,-0.11761296540498734,-1.0,REINFORCE,0.1,0.9
6,25,-5.75,40,-0.5732703804969788,-1.0,REINFORCE,0.1,0.9
6,26,3.3499999046325684,29,0.19729669392108917,-1.0,REINFORCE,0.1,0.9
6,27,-5.150000095367432,40,-0.5516722202301025,-1.0,REINFORCE,0.1,0.9
6,28,-3.5,40,-0.5475350618362427,-1.0,REINFORCE,0.1,0.9
6,29,4.25,20,0.7682031989097595,-1.0,REINFORCE,0.1,0.9
6,30,5.999999523162842,18,0.9740394949913025,-1.0,REINFORCE,0.1,0.9
6,31,7.450000286102295,19,1.0273305177688599,-1.0,REINFORCE,0.1,0.9
6,32,4.399999141693115,35,0.15695452690124512,-1.0,REINFORCE,0.1,0.9
6,33,5.199999809265137,28,0.35592687129974365,-1.0,REINFORCE,0.1,0.9
