seed,episode,reward,episode_length,loss,eval_success_rate,algorithm,learning_rate,gamma
9,1,7.949999809265137,18,0.0,-1.0,DQN,0.001,0.99
9,2,-4.850000381469727,40,0.0,-1.0,DQN,0.001,0.99
9,3,-3.6500000953674316,40,0.0,-1.0,DQN,0.001,0.99
9,4,-5.300000190734863,40,0.058135148137807846,-1.0,DQN,0.001,0.99
9,5,-4.699999809265137,40,0.8762734532356262,-1.0,DQN,0.001,0.99
9,6,-5.449999809265137,40,0.06376878917217255,-1.0,DQN,0.001,0.99
9,7,-4.849999904632568,40,0.8835138082504272,-1.0,DQN,0.001,0.99
9,8,-7.100000381469727,40,0.924174964427948,-1.0,DQN,0.001,0.99
9,9,-5.0,40,0.053746648132801056,-1.0,DQN,0.001,0.99
9,10,-9.800000190734863,40,0.9460124969482422,-1.0,DQN,0.001,0.99
9,11,-4.550000190734863,40,0.8588161468505859,-1.0,DQN,0.001,0.99
9,12,-7.850000381469727,40,0.07813979685306549,-1.0,DQN,0.001,0.99
9,13,-4.25,40,0.09071070700883865,-1.0,DQN,0.001,0.99
9,14,-3.950000286102295,40,0.2039698362350464,-1.0,DQN,0.001,0.99
9,15,-4.100000381469727,40,0.06397011876106262,-1.0,DQN,0.001,0.99
9,16,-3.950000047683716,40,0.061138998717069626,-1.0,DQN,0.001,0.99
9,17,8.549999237060547,15,0.12374819815158844,-1.0,DQN,0.001,0.99
9,18,-4.550000190734863,40,0.8905737400054932,-1.0,DQN,0.001,0.99
9,19,-5.150000095367432,40,0.09111541509628296,-1.0,DQN,0.001,0.99
9,20,-5.900000095367432,40,0.14845970273017883,-1.0,DQN,0.001,0.99
9,21,-3.950000286102295,40,0.03549612686038017,-1.0,DQN,0.001,0.99
9,22,-4.400000095367432,40,0.8450557589530945,-1.0,DQN,0.001,0.99
9,23,-4.100000381469727,40,0.032598305493593216,-1.0,DQN,0.001,0.99
9,24,-4.100000381469727,40,0.8650016784667969,-1.0,DQN,0.001,0.99
9,25,-4.699999809265137,40,0.027324438095092773,-1.0,DQN,0.001,0.99
9,26,-7.400000095367432,40,0.03706180676817894,-1.0,DQN,0.001,0.99
9,27,-6.349999904632568,40,0.030890055000782013,-1.0,DQN,0.001,0.99
9,28,-5.450000286102295,40,0.05974287539720535,-1.0,DQN,0.001,0.99
9,29,-5.600000381469727,40,0.02559044025838375,-1.0,DQN,0.001,0.99
9,30,-5.900000095367432,40,0.024559129029512405,-1.0,DQN,0.001,0.99
9,31,-3.5,40,0.05553440377116203,-1.0,DQN,0.001,0.99
9,32,-5.75,40,0.05154311656951904,-1.0,DQN,0.001,0.99
9,33,-3.8000001907348633,40,0.8202711939811707,-1.0,DQN,0.001,0.99
9,34,-5.300000190734863,40,0.0593314953148365,-1.0,DQN,0.001,0.99
9,35,-5.90000057220459,40,0.021490592509508133,-1.0,DQN,0.001,0.99
9,36,-5.600000381469727,40,0.8195289969444275,-1.0,DQN,0.001,0.99
9,37,-5.150000095367432,40,0.07240667194128036,-1.0,DQN,0.001,0.99
9,38,-5.75,40,0.02075919881463051,-1.0,DQN,0.001,0.99
9,39,-4.550000190734863,40,0.043149497359991074,-1.0,DQN,0.001,0.99
9,40,-6.5,40,0.024098427966237068,-1.0,DQN,0.001,0.99
9,41,-5.600000381469727,40,0.06924836337566376,-1.0,DQN,0.001,0.99
9,42,-6.350000381469727,40,0.019836872816085815,-1.0,DQN,0.001,0.99
9,43,-10.100000381469727,40,0.0188792385160923,-1.0,DQN,0.001,0.99
9,44,-5.300000190734863,40,0.01863829605281353,-1.0,DQN,0.001,0.99
9,45,-5.75,40,0.05088236927986145,-1.0,DQN,0.001,0.99
9,46,-5.150000095367432,40,0.044167421758174896,-1.0,DQN,0.001,0.99
9,47,-6.350000381469727,40,0.019397808238863945,-1.0,DQN,0.001,0.99
9,48,-5.75,40,0.10209784656763077,-1.0,DQN,0.001,0.99
9,49,-5.90000057220459,40,0.04961324483156204,-1.0,DQN,0.001,0.99
9,50,-6.5,40,0.8509445786476135,-1.0,DQN,0.001,0.99
9,51,-5.450000286102295,40,0.020782604813575745,-1.0,DQN,0.001,0.99
9,52,-5.0,40,0.040190767496824265,-1.0,DQN,0.001,0.99
