seed,episode,reward,episode_length,loss,eval_success_rate,algorithm,learning_rate,gamma
1,1,-3.799999713897705,40,-0.5583163499832153,-1.0,REINFORCE,0.001,0.9
1,2,-4.699999809265137,40,-0.5510069727897644,-1.0,REINFORCE,0.001,0.9
1,3,-4.849999904632568,40,-0.6148620843887329,-1.0,REINFORCE,0.001,0.9
1,4,-5.150000095367432,40,-0.5830707550048828,-1.0,REINFORCE,0.001,0.9
1,5,-3.6499998569488525,40,-0.532113254070282,-1.0,REINFORCE,0.001,0.9
1,6,-4.550000190734863,40,-0.5229553580284119,-1.0,REINFORCE,0.001,0.9
1,7,-3.5,40,-0.581637978553772,-1.0,REINFORCE,0.001,0.9
1,8,8.149999618530273,26,0.8102197051048279,-1.0,REINFORCE,0.001,0.9
1,9,-6.500000476837158,40,-0.5741068124771118,-1.0,REINFORCE,0.001,0.9
1,10,-4.850000381469727,40,-0.596371591091156,-1.0,REINFORCE,0.001,0.9
1,11,-3.6500000953674316,40,-0.5384299755096436,-1.0,REINFORCE,0.001,0.9
1,12,-10.399999618530273,40,-0.46694284677505493,-1.0,REINFORCE,0.001,0.9
1,13,-6.949999809265137,40,-0.6349300146102905,-1.0,REINFORCE,0.001,0.9
1,14,-4.699999809265137,40,-0.6052983999252319,-1.0,REINFORCE,0.001,0.9
1,15,-3.8000001907348633,40,-0.6049680709838867,-1.0,REINFORCE,0.001,0.9
1,16,1.8000001907348633,30,0.22521252930164337,-1.0,REINFORCE,0.001,0.9
1,17,-3.799999713897705,40,-0.5408633947372437,-1.0,REINFORCE,0.001,0.9
1,18,6.049999713897705,35,0.31557971239089966,-1.0,REINFORCE,0.001,0.9
1,19,-5.449999809265137,40,-0.5799247026443481,-1.0,REINFORCE,0.001,0.9
1,20,-4.550000190734863,40,-0.5595141649246216,-1.0,REINFORCE,0.001,0.9
1,21,-9.799999237060547,40,-0.41661569476127625,-1.0,REINFORCE,0.001,0.9
1,22,-3.6500000953674316,40,-0.47223806381225586,-1.0,REINFORCE,0.001,0.9
1,23,-4.550000190734863,40,-0.581239640712738,-1.0,REINFORCE,0.001,0.9
1,24,-5.0,40,-0.5747631192207336,-1.0,REINFORCE,0.001,0.9
1,25,5.65000057220459,34,0.31196296215057373,-1.0,REINFORCE,0.001,0.9
1,26,-15.499999046325684,40,-0.4162750244140625,-1.0,REINFORCE,0.001,0.9
1,27,-4.849999904632568,40,-0.5462732911109924,-1.0,REINFORCE,0.001,0.9
1,28,-4.400000095367432,40,-0.5555548667907715,-1.0,REINFORCE,0.001,0.9
1,29,-4.699999809265137,40,-0.5669493675231934,-1.0,REINFORCE,0.001,0.9
1,30,-4.399999618530273,40,-0.4318173825740814,-1.0,REINFORCE,0.001,0.9
1,31,-4.550000190734863,40,-0.5273797512054443,-1.0,REINFORCE,0.001,0.9
1,32,-6.199999809265137,40,-0.5441555976867676,-1.0,REINFORCE,0.001,0.9
1,33,4.449999809265137,19,1.0418577194213867,-1.0,REINFORCE,0.001,0.9
