seed,algorithm,learning_rate,gamma,final_mean_reward,final_success_rate,backend,devices,action,mean_length,wall_time_s
8,REINFORCE,0.1,0.99,8.58650016784668,0.98499995470047,GPU,['cuda:0'],stochastic,11.795000076293945,146.2158630749982
8,REINFORCE,0.1,0.99,9.649999618530273,1.0,GPU,['cuda:0'],greedy,8.0,146.2158630749982
