seed,algorithm,learning_rate,gamma,final_mean_reward,final_success_rate,backend,devices,action,mean_length,wall_time_s
3,REINFORCE,0.1,0.99,9.620499610900879,1.0,GPU,['cuda:0'],stochastic,8.199999809265137,157.7303655729993
3,REINFORCE,0.1,0.99,9.649999618530273,1.0,GPU,['cuda:0'],greedy,8.0,157.7303655729993
