seed,episode,reward,episode_length,loss,eval_success_rate,algorithm,learning_rate,gamma
8,1,-6.650000095367432,40,-0.5918033719062805,-1.0,REINFORCE,0.1,0.9
8,2,-6.500000476837158,40,-0.4744877815246582,-1.0,REINFORCE,0.1,0.9
8,3,-5.899999618530273,40,-0.418361097574234,-1.0,REINFORCE,0.1,0.9
8,4,-6.349999904632568,40,-0.5967008471488953,-1.0,REINFORCE,0.1,0.9
8,5,-5.300000190734863,40,-0.5730723738670349,-1.0,REINFORCE,0.1,0.9
8,6,-6.050000190734863,40,-0.6001365780830383,-1.0,REINFORCE,0.1,0.9
8,7,-11.299999237060547,40,-0.4889947474002838,-1.0,REINFORCE,0.1,0.9
8,8,-4.699999809265137,40,-0.5465378761291504,-1.0,REINFORCE,0.1,0.9
8,9,-5.300000190734863,40,-0.5323079228401184,-1.0,REINFORCE,0.1,0.9
8,10,8.44999885559082,17,1.431374192237854,-1.0,REINFORCE,0.1,0.9
8,11,8.549999237060547,15,1.35496985912323,-1.0,REINFORCE,0.1,0.9
8,12,3.90000057220459,36,0.21489650011062622,-1.0,REINFORCE,0.1,0.9
8,13,6.699999809265137,13,1.427466869354248,-1.0,REINFORCE,0.1,0.9
8,14,5.900000095367432,20,0.8923749327659607,-1.0,REINFORCE,0.1,0.9
8,15,-5.75,40,-0.6008682250976562,-1.0,REINFORCE,0.1,0.9
8,16,-5.450000286102295,40,-0.41788816452026367,-1.0,REINFORCE,0.1,0.9
8,17,-6.5,40,-0.4474124014377594,-1.0,REINFORCE,0.1,0.9
8,18,-6.050000190734863,40,-0.5882360339164734,-1.0,REINFORCE,0.1,0.9
8,19,6.499999523162842,14,0.9665011167526245,-1.0,REINFORCE,0.1,0.9
8,20,-7.25,40,-0.26443004608154297,-1.0,REINFORCE,0.1,0.9
8,21,7.09999942779541,11,1.396152377128601,-1.0,REINFORCE,0.1,0.9
8,22,-5.0,40,-0.5825733542442322,-1.0,REINFORCE,0.1,0.9
8,23,7.649999618530273,21,0.829484760761261,-1.0,REINFORCE,0.1,0.9
8,24,6.999999523162842,13,1.398897409439087,-1.0,REINFORCE,0.1,0.9
8,25,7.75,19,0.693679928779602,-1.0,REINFORCE,0.1,0.9
8,26,9.050000190734863,11,1.2799522876739502,-1.0,REINFORCE,0.1,0.9
8,27,8.949999809265137,13,1.1845836639404297,-1.0,REINFORCE,0.1,0.9
8,28,7.5,9,1.5115879774093628,-1.0,REINFORCE,0.1,0.9
8,29,8.949999809265137,13,1.150518536567688,-1.0,REINFORCE,0.1,0.9
8,30,5.0500006675720215,13,1.2582306861877441,-1.0,REINFORCE,0.1,0.9
8,31,7.94999885559082,21,0.813373863697052,-1.0,REINFORCE,0.1,0.9
8,32,8.949999809265137,13,1.4704216718673706,-1.0,REINFORCE,0.1,0.9
8,33,-5.75,40,-0.21584157645702362,-1.0,REINFORCE,0.1,0.9
8,34,8.649999618530273,13,1.3380773067474365,-1.0,REINFORCE,0.1,0.9
8,35,9.25,10,1.243709683418274,-1.0,REINFORCE,0.1,0.9
8,36,9.25,10,1.30801522731781,-1.0,REINFORCE,0.1,0.9
8,37,8.450000762939453,14,0.954771876335144,-1.0,REINFORCE,0.1,0.9
8,38,8.549999237060547,15,1.187349557876587,-1.0,REINFORCE,0.1,0.9
8,39,8.449999809265137,14,0.9621143937110901,-1.0,REINFORCE,0.1,0.9
8,40,8.84999942779541,12,1.0768980979919434,-1.0,REINFORCE,0.1,0.9
8,41,8.75,14,1.609376311302185,-1.0,REINFORCE,0.1,0.9
8,42,8.649999618530273,13,1.5105503797531128,-1.0,REINFORCE,0.1,0.9
8,43,7.699999809265137,8,1.3862810134887695,-1.0,REINFORCE,0.1,0.9
8,44,9.25,10,1.379658579826355,-1.0,REINFORCE,0.1,0.9
8,45,7.65000057220459,30,0.5647009015083313,-1.0,REINFORCE,0.1,0.9
8,46,7.299999713897705,10,1.4477590322494507,-1.0,REINFORCE,0.1,0.9
8,47,9.049999237060547,11,1.148032546043396,-1.0,REINFORCE,0.1,0.9
8,48,8.25,15,0.8251805901527405,-1.0,REINFORCE,0.1,0.9
8,49,8.450000762939453,14,0.8803895115852356,-1.0,REINFORCE,0.1,0.9
8,50,7.15000057220459,22,0.48469844460487366,-1.0,REINFORCE,0.1,0.9
8,51,9.050000190734863,11,1.2685604095458984,-1.0,REINFORCE,0.1,0.9
8,52,8.649999618530273,13,1.010979175567627,-1.0,REINFORCE,0.1,0.9
8,53,9.050000190734863,11,1.2627594470977783,-1.0,REINFORCE,0.1,0.9
8,54,8.84999942779541,12,1.0267298221588135,-1.0,REINFORCE,0.1,0.9
8,55,-7.25,40,-0.22464697062969208,-1.0,REINFORCE,0.1,0.9
8,56,7.5,9,1.7328144311904907,-1.0,REINFORCE,0.1,0.9
8,57,8.84999942779541,12,0.9490351676940918,-1.0,REINFORCE,0.1,0.9
8,58,7.699999809265137,8,1.4418097734451294,-1.0,REINFORCE,0.1,0.9
8,59,9.649999618530273,8,0.9232705235481262,-1.0,REINFORCE,0.1,0.9
8,60,7.299999713897705,10,1.252231240272522,-1.0,REINFORCE,0.1,0.9
8,61,7.299999713897705,10,1.114510178565979,-1.0,REINFORCE,0.1,0.9
8,62,7.099999904632568,11,1.0729612112045288,-1.0,REINFORCE,0.1,0.9
8,63,6.799999713897705,14,0.8285924792289734,-1.0,REINFORCE,0.1,0.9
8,64,8.75,14,1.2518436908721924,-1.0,REINFORCE,0.1,0.9
8,65,9.050000190734863,11,1.2947098016738892,-1.0,REINFORCE,0.1,0.9
8,66,-7.25,40,-0.48886552453041077,-1.0,REINFORCE,0.1,0.9
8,67,8.84999942779541,12,1.6783075332641602,-1.0,REINFORCE,0.1,0.9
8,68,9.249999046325684,10,1.4642478227615356,-1.0,REINFORCE,0.1,0.9
8,69,5.500000476837158,19,0.3338989317417145,-1.0,REINFORCE,0.1,0.9
8,70,9.649999618530273,8,1.000533103942871,-1.0,REINFORCE,0.1,0.9
8,71,7.09999942779541,11,0.9409608840942383,-1.0,REINFORCE,0.1,0.9
8,72,9.249999046325684,10,1.4452823400497437,-1.0,REINFORCE,0.1,0.9
8,73,7.249999523162842,20,0.6013635396957397,-1.0,REINFORCE,0.1,0.9
8,74,9.649999618530273,8,1.2808783054351807,-1.0,REINFORCE,0.1,0.9
8,75,-7.550000190734863,40,-0.32463493943214417,-1.0,REINFORCE,0.1,0.9
8,76,8.649999618530273,13,0.9024596810340881,-1.0,REINFORCE,0.1,0.9
8,77,6.100000381469727,16,0.5300168395042419,-1.0,REINFORCE,0.1,0.9
8,78,8.94999885559082,13,0.8383405208587646,-1.0,REINFORCE,0.1,0.9
8,79,-7.25,40,-0.297298401594162,-1.0,REINFORCE,0.1,0.9
8,80,4.65000057220459,36,0.02652120590209961,-1.0,REINFORCE,0.1,0.9
8,81,9.050000190734863,11,1.3930622339248657,-1.0,REINFORCE,0.1,0.9
8,82,9.050000190734863,11,1.2514519691467285,-1.0,REINFORCE,0.1,0.9
8,83,4.400000095367432,26,0.1581273078918457,-1.0,REINFORCE,0.1,0.9
8,84,9.44999885559082,9,1.1661715507507324,-1.0,REINFORCE,0.1,0.9
8,85,8.94999885559082,13,1.031017780303955,-1.0,REINFORCE,0.1,0.9
8,86,-6.950000286102295,40,-0.46655377745628357,-1.0,REINFORCE,0.1,0.9
8,87,9.44999885559082,9,0.9726384282112122,-1.0,REINFORCE,0.1,0.9
8,88,9.449999809265137,9,1.2410240173339844,-1.0,REINFORCE,0.1,0.9
8,89,8.850000381469727,12,0.9606282114982605,-1.0,REINFORCE,0.1,0.9
8,90,8.84999942779541,12,1.7194077968597412,-1.0,REINFORCE,0.1,0.9
8,91,9.44999885559082,9,1.518585443496704,-1.0,REINFORCE,0.1,0.9
8,92,9.050000190734863,11,0.9539569616317749,-1.0,REINFORCE,0.1,0.9
8,93,9.449999809265137,9,0.9231482744216919,-1.0,REINFORCE,0.1,0.9
8,94,9.449999809265137,9,1.2865039110183716,-1.0,REINFORCE,0.1,0.9
8,95,9.44999885559082,9,0.9347631931304932,-1.0,REINFORCE,0.1,0.9
8,96,9.649999618530273,8,1.0184682607650757,-1.0,REINFORCE,0.1,0.9
8,97,9.25,10,1.5302170515060425,-1.0,REINFORCE,0.1,0.9
8,98,-9.800000190734863,40,-0.5276474952697754,-1.0,REINFORCE,0.1,0.9
8,99,-8.899999618530273,40,-0.12479565292596817,-1.0,REINFORCE,0.1,0.9
8,100,9.449999809265137,9,1.0694490671157837,-1.0,REINFORCE,0.1,0.9
8,101,9.25,10,1.2501569986343384,-1.0,REINFORCE,0.1,0.9
8,102,9.649999618530273,8,0.9313952922821045,-1.0,REINFORCE,0.1,0.9
8,103,5.099999904632568,21,0.4239051640033722,-1.0,REINFORCE,0.1,0.9
8,104,6.099999904632568,16,0.5427691340446472,-1.0,REINFORCE,0.1,0.9
8,105,4.650000095367432,15,1.185482382774353,-1.0,REINFORCE,0.1,0.9
8,106,9.649999618530273,8,0.7277019023895264,-1.0,REINFORCE,0.1,0.9
8,107,9.649999618530273,8,0.7970992922782898,-1.0,REINFORCE,0.1,0.9
8,108,9.649999618530273,8,0.537497878074646,-1.0,REINFORCE,0.1,0.9
8,109,7.299999713897705,10,1.2570103406906128,-1.0,REINFORCE,0.1,0.9
8,110,9.649999618530273,8,0.5539039373397827,-1.0,REINFORCE,0.1,0.9
8,111,9.649999618530273,8,0.9443537592887878,-1.0,REINFORCE,0.1,0.9
8,112,9.25,10,0.8217030763626099,-1.0,REINFORCE,0.1,0.9
8,113,5.050000190734863,13,1.9034909009933472,-1.0,REINFORCE,0.1,0.9
8,114,8.84999942779541,12,1.1923388242721558,-1.0,REINFORCE,0.1,0.9
8,115,7.850000858306885,17,0.7221665978431702,-1.0,REINFORCE,0.1,0.9
8,116,9.649999618530273,8,1.668916940689087,-1.0,REINFORCE,0.1,0.9
8,117,-8.449999809265137,40,0.11080117523670197,-1.0,REINFORCE,0.1,0.9
8,118,6.399999618530273,16,0.679861307144165,-1.0,REINFORCE,0.1,0.9
8,119,6.5,14,0.6690240502357483,-1.0,REINFORCE,0.1,0.9
8,120,6.000000476837158,18,0.864486575126648,-1.0,REINFORCE,0.1,0.9
8,121,9.449999809265137,9,1.2119799852371216,-1.0,REINFORCE,0.1,0.9
8,122,6.699999809265137,13,0.892033040523529,-1.0,REINFORCE,0.1,0.9
8,123,8.450000762939453,14,1.3455636501312256,-1.0,REINFORCE,0.1,0.9
8,124,8.049999237060547,16,0.8084563612937927,-1.0,REINFORCE,0.1,0.9
8,125,9.649999618530273,8,1.415854811668396,-1.0,REINFORCE,0.1,0.9
8,126,7.299999713897705,10,1.3036333322525024,-1.0,REINFORCE,0.1,0.9
8,127,6.900000095367432,12,0.8037917017936707,-1.0,REINFORCE,0.1,0.9
8,128,7.299999713897705,10,1.1244826316833496,-1.0,REINFORCE,0.1,0.9
8,129,9.44999885559082,9,1.2235416173934937,-1.0,REINFORCE,0.1,0.9
8,130,9.649999618530273,8,0.9248496294021606,-1.0,REINFORCE,0.1,0.9
8,131,9.25,10,0.908880889415741,-1.0,REINFORCE,0.1,0.9
8,132,9.649999618530273,8,1.0275315046310425,-1.0,REINFORCE,0.1,0.9
8,133,9.649999618530273,8,0.8174907565116882,-1.0,REINFORCE,0.1,0.9
8,134,7.699999809265137,8,1.4730162620544434,-1.0,REINFORCE,0.1,0.9
8,135,7.699999809265137,8,1.4938077926635742,-1.0,REINFORCE,0.1,0.9
8,136,7.299999713897705,10,1.3692659139633179,-1.0,REINFORCE,0.1,0.9
8,137,-7.550000190734863,40,-0.37612631916999817,-1.0,REINFORCE,0.1,0.9
8,138,8.649999618530273,13,0.9757762551307678,-1.0,REINFORCE,0.1,0.9
8,139,8.649999618530273,13,1.1326580047607422,-1.0,REINFORCE,0.1,0.9
8,140,-7.550000190734863,40,-0.2638871371746063,-1.0,REINFORCE,0.1,0.9
8,141,9.050000190734863,11,1.2199223041534424,-1.0,REINFORCE,0.1,0.9
8,142,9.44999885559082,9,1.2290598154067993,-1.0,REINFORCE,0.1,0.9
8,143,6.300000190734863,15,0.504063069820404,-1.0,REINFORCE,0.1,0.9
8,144,2.900001049041748,32,-0.022315382957458496,-1.0,REINFORCE,0.1,0.9
8,145,9.25,10,1.0091562271118164,-1.0,REINFORCE,0.1,0.9
8,146,7.499999523162842,9,1.2366838455200195,-1.0,REINFORCE,0.1,0.9
8,147,9.25,10,1.2021325826644897,-1.0,REINFORCE,0.1,0.9
8,148,9.25,10,1.0238289833068848,-1.0,REINFORCE,0.1,0.9
8,149,9.649999618530273,8,0.8364934921264648,-1.0,REINFORCE,0.1,0.9
8,150,9.25,10,1.0635265111923218,-1.0,REINFORCE,0.1,0.9
8,151,8.949999809265137,13,1.737025499343872,-1.0,REINFORCE,0.1,0.9
8,152,9.050000190734863,11,1.3827966451644897,-1.0,REINFORCE,0.1,0.9
8,153,8.84999942779541,12,1.0816010236740112,-1.0,REINFORCE,0.1,0.9
8,154,8.450000762939453,14,0.9072397947311401,-1.0,REINFORCE,0.1,0.9
8,155,9.050000190734863,11,0.9942783117294312,-1.0,REINFORCE,0.1,0.9
8,156,7.699999809265137,8,1.2041417360305786,-1.0,REINFORCE,0.1,0.9
8,157,9.649999618530273,8,0.6464100480079651,-1.0,REINFORCE,0.1,0.9
8,158,9.649999618530273,8,0.5458799004554749,-1.0,REINFORCE,0.1,0.9
8,159,9.44999885559082,9,0.8192316889762878,-1.0,REINFORCE,0.1,0.9
8,160,8.84999942779541,12,0.6626574993133545,-1.0,REINFORCE,0.1,0.9
8,161,9.050000190734863,11,0.6468261480331421,-1.0,REINFORCE,0.1,0.9
8,162,9.249999046325684,10,1.132240653038025,-1.0,REINFORCE,0.1,0.9
8,163,7.850000381469727,17,0.7902434468269348,-1.0,REINFORCE,0.1,0.9
8,164,7.250000476837158,20,0.5622335076332092,-1.0,REINFORCE,0.1,0.9
8,165,4.349999904632568,18,0.8889573216438293,-1.0,REINFORCE,0.1,0.9
8,166,9.25,10,0.6969450116157532,-1.0,REINFORCE,0.1,0.9
8,167,9.15000057220459,12,0.7912725210189819,-1.0,REINFORCE,0.1,0.9
8,168,8.84999942779541,12,0.6244306564331055,-1.0,REINFORCE,0.1,0.9
