seed,algorithm,learning_rate,gamma,final_mean_reward,final_success_rate,backend,devices,action,mean_length,wall_time_s
5,RandomAgent,0.0,0.0,-3.1399998664855957,0.17999999225139618,GPU,['cuda:0'],random,37.689998626708984,3.743094146000658
