seed,algorithm,learning_rate,gamma,final_mean_reward,final_success_rate,backend,devices,action,mean_length,wall_time_s
0,RandomAgent,0.0,0.0,-3.179999828338623,0.1899999976158142,GPU,['cuda:0'],random,38.099998474121094,6.245199168999534
