seed,algorithm,learning_rate,gamma,final_mean_reward,final_success_rate,backend,devices,action,mean_length,wall_time_s
5,REINFORCE,0.1,0.9,8.5364990234375,0.9749999642372131,GPU,['cuda:0'],stochastic,11.34000015258789,168.2499474389988
5,REINFORCE,0.1,0.9,9.649999618530273,1.0,GPU,['cuda:0'],greedy,8.0,168.2499474389988
