seed,algorithm,learning_rate,gamma,final_mean_reward,final_success_rate,backend,devices,action,mean_length,wall_time_s
9,REINFORCE,0.1,0.9,9.619999885559082,1.0,GPU,['cuda:0'],stochastic,8.194999694824219,143.82755458800239
9,REINFORCE,0.1,0.9,9.649999618530273,1.0,GPU,['cuda:0'],greedy,8.0,143.82755458800239
